POJO.Pokemon{id=1, name='Bulbasaur', total='318', hp='45', attack='49', defence='49', spAtk='65', spDef='65', speed='45', type='Grass Poison'}
POJO.Pokemon{id=827, name='Nickit', total='245', hp='40', attack='28', defence='28', spAtk='47', spDef='52', speed='50', type='Dark'}
POJO.Pokemon{id=828, name='Thievul', total='455', hp='70', attack='58', defence='58', spAtk='87', spDef='92', speed='90', type='Dark'}
POJO.Pokemon{id=829, name='Gossifleur', total='250', hp='40', attack='40', defence='60', spAtk='40', spDef='60', speed='10', type='Grass'}
POJO.Pokemon{id=830, name='Eldegoss', total='460', hp='60', attack='50', defence='90', spAtk='80', spDef='12', speed=' 60', type='Grass'}
POJO.Pokemon{id=831, name='Wooloo', total='270', hp='42', attack='40', defence='55', spAtk='40', spDef='45', speed='48', type='Normal'}
POJO.Pokemon{id=832, name='Dubwool', total='490', hp='72', attack='80', defence='10', spAtk=' 6', spDef=' 9', speed=' 88', type='Normal'}
POJO.Pokemon{id=833, name='Chewtle', total='284', hp='50', attack='64', defence='50', spAtk='38', spDef='38', speed='44', type='Water'}
POJO.Pokemon{id=834, name='Drednaw', total='485', hp='90', attack='11', defence=' 9', spAtk=' 4', spDef=' 6', speed=' 74', type='Water Rock'}
POJO.Pokemon{id=835, name='Yamper', total='270', hp='59', attack='45', defence='50', spAtk='40', spDef='50', speed='26', type='Electric'}
POJO.Pokemon{id=836, name='Boltund', total='490', hp='69', attack='90', defence='60', spAtk='90', spDef='60', speed='121', type='Electric'}
POJO.Pokemon{id=837, name='Rolycoly', total='240', hp='30', attack='40', defence='50', spAtk='40', spDef='50', speed='30', type='Rock'}
POJO.Pokemon{id=838, name='Carkol', total='410', hp='80', attack='60', defence='90', spAtk='60', spDef='70', speed='50', type='Rock Fire'}
POJO.Pokemon{id=839, name='Coalossal', total='510', hp='11', attack=' 8', defence=' 1', spAtk='0 ', spDef='0 ', speed='0 30', type='Rock Fire'}
POJO.Pokemon{id=840, name='Applin', total='260', hp='40', attack='40', defence='80', spAtk='40', spDef='40', speed='20', type='Grass Dragon'}
POJO.Pokemon{id=841, name='Flapple', total='485', hp='70', attack='11', defence=' 8', spAtk=' 9', spDef=' 6', speed=' 70', type='Grass Dragon'}
POJO.Pokemon{id=842, name='Appletun', total='485', hp='11', attack=' 8', defence=' 8', spAtk=' 1', spDef='0 ', speed='0 30', type='Grass Dragon'}
POJO.Pokemon{id=843, name='Silicobra', total='315', hp='52', attack='57', defence='75', spAtk='35', spDef='50', speed='46', type='Ground'}
POJO.Pokemon{id=844, name='Sandaconda', total='510', hp='72', attack='10', defence=' 1', spAtk='5 ', spDef='5 ', speed='0 71', type='Ground'}
POJO.Pokemon{id=845, name='Cramorant', total='475', hp='70', attack='85', defence='55', spAtk='85', spDef='95', speed='85', type='Flying Water'}
POJO.Pokemon{id=846, name='Arrokuda', total='280', hp='41', attack='63', defence='40', spAtk='40', spDef='30', speed='66', type='Water'}
POJO.Pokemon{id=847, name='Barraskewda', total='490', hp='61', attack='12', defence=' 6', spAtk=' 6', spDef=' 5', speed=' 136', type='Water'}
POJO.Pokemon{id=848, name='Toxel', total='242', hp='40', attack='38', defence='35', spAtk='54', spDef='35', speed='40', type='Electric Poison'}
POJO.Pokemon{id=849, name='Toxtricity', total='502', hp='75', attack='98', defence='70', spAtk='11', spDef=' 7', speed=' 75', type='Electric Poison'}
POJO.Pokemon{id=849, name='Toxtricity', total='502', hp='75', attack='98', defence='70', spAtk='11', spDef=' 7', speed=' 75', type='Electric Poison'}
POJO.Pokemon{id=850, name='Sizzlipede', total='305', hp='50', attack='65', defence='45', spAtk='50', spDef='50', speed='45', type='Fire Bug'}
POJO.Pokemon{id=851, name='Centiskorch', total='525', hp='10', attack=' 1', defence='5 ', spAtk='5 ', spDef='0 ', speed='0 65', type='Fire Bug'}
POJO.Pokemon{id=852, name='Clobbopus', total='310', hp='50', attack='68', defence='60', spAtk='50', spDef='50', speed='32', type='Fighting'}
POJO.Pokemon{id=853, name='Grapploct', total='480', hp='80', attack='11', defence=' 9', spAtk=' 7', spDef=' 8', speed=' 42', type='Fighting'}
POJO.Pokemon{id=854, name='Sinistea', total='308', hp='40', attack='45', defence='45', spAtk='74', spDef='54', speed='50', type='Ghost'}
POJO.Pokemon{id=855, name='Polteageist', total='508', hp='60', attack='65', defence='65', spAtk='13', spDef=' 1', speed='4 70', type='Ghost'}
POJO.Pokemon{id=856, name='Hatenna', total='265', hp='42', attack='30', defence='45', spAtk='56', spDef='53', speed='39', type='Psychic'}
POJO.Pokemon{id=857, name='Hattrem', total='370', hp='57', attack='40', defence='65', spAtk='86', spDef='73', speed='49', type='Psychic'}
POJO.Pokemon{id=858, name='Hatterene', total='510', hp='57', attack='90', defence='95', spAtk='13', spDef=' 1', speed='3 29', type='Psychic Fairy'}
POJO.Pokemon{id=859, name='Impidimp', total='265', hp='45', attack='45', defence='30', spAtk='55', spDef='40', speed='50', type='Dark Fairy'}
POJO.Pokemon{id=860, name='Morgrem', total='370', hp='65', attack='60', defence='45', spAtk='75', spDef='55', speed='70', type='Dark Fairy'}
POJO.Pokemon{id=861, name='Grimmsnarl', total='510', hp='95', attack='12', defence=' 6', spAtk=' 9', spDef=' 7', speed=' 60', type='Dark Fairy'}
POJO.Pokemon{id=862, name='Obstagoon', total='520', hp='93', attack='90', defence='10', spAtk=' 6', spDef=' 8', speed=' 95', type='Dark Normal'}
POJO.Pokemon{id=863, name='Perrserker', total='440', hp='70', attack='11', defence=' 1', spAtk='0 ', spDef='0 ', speed='0 50', type='Steel'}
POJO.Pokemon{id=864, name='Cursola', total='510', hp='60', attack='95', defence='50', spAtk='14', spDef=' 1', speed='0 30', type='Ghost'}
POJO.Pokemon{id=865, name='Sirfetch'd', total='507', hp='62', attack='13', defence=' 9', spAtk=' 6', spDef=' 8', speed=' 65', type='Fighting'}
POJO.Pokemon{id=866, name='Mr. Rime', total='520', hp='80', attack='85', defence='75', spAtk='11', spDef=' 1', speed='0 70', type='Ice Psychic'}
POJO.Pokemon{id=867, name='Runerigus', total='483', hp='58', attack='95', defence='14', spAtk=' 5', spDef=' 1', speed='5 30', type='Ground Ghost'}
POJO.Pokemon{id=868, name='Milcery', total='270', hp='45', attack='40', defence='40', spAtk='50', spDef='61', speed='34', type='Fairy'}
POJO.Pokemon{id=869, name='Alcremie', total='495', hp='65', attack='60', defence='75', spAtk='11', spDef=' 1', speed='1 64', type='Fairy'}
POJO.Pokemon{id=870, name='Falinks', total='470', hp='65', attack='10', defence=' 1', spAtk='0 ', spDef='0 ', speed='0 75', type='Fighting'}
POJO.Pokemon{id=871, name='Pincurchin', total='435', hp='48', attack='10', defence=' 9', spAtk=' 9', spDef=' 8', speed=' 15', type='Electric'}
POJO.Pokemon{id=872, name='Snom', total='185', hp='30', attack='25', defence='35', spAtk='45', spDef='30', speed='20', type='Ice Bug'}
POJO.Pokemon{id=873, name='Frosmoth', total='475', hp='70', attack='65', defence='60', spAtk='12', spDef=' 9', speed=' 65', type='Ice Bug'}
POJO.Pokemon{id=874, name='Stonjourner', total='470', hp='10', attack=' 1', defence='5 ', spAtk='35', spDef='20', speed='20 70', type='Rock'}
POJO.Pokemon{id=875, name='Eiscue', total='470', hp='75', attack='80', defence='11', spAtk=' 6', spDef=' 9', speed=' 50', type='Ice'}
POJO.Pokemon{id=875, name='Eiscue', total='470', hp='75', attack='80', defence='70', spAtk='65', spDef='50', speed='130', type='Ice'}
POJO.Pokemon{id=876, name='Indeedee', total='475', hp='60', attack='65', defence='55', spAtk='10', spDef=' 9', speed=' 95', type='Psychic Normal'}
POJO.Pokemon{id=876, name='Indeedee', total='475', hp='70', attack='55', defence='65', spAtk='95', spDef='10', speed=' 85', type='Psychic Normal'}
POJO.Pokemon{id=877, name='Morpeko', total='436', hp='58', attack='95', defence='58', spAtk='70', spDef='58', speed='97', type='Electric Dark'}
POJO.Pokemon{id=877, name='Morpeko', total='436', hp='58', attack='95', defence='58', spAtk='70', spDef='58', speed='97', type='Electric Dark'}
POJO.Pokemon{id=878, name='Cufant', total='330', hp='72', attack='80', defence='49', spAtk='40', spDef='49', speed='40', type='Steel'}
POJO.Pokemon{id=879, name='Copperajah', total='500', hp='12', attack=' 1', defence='0 ', spAtk='9 ', spDef='0 ', speed='9 30', type='Steel'}
POJO.Pokemon{id=880, name='Dracozolt', total='505', hp='90', attack='10', defence=' 9', spAtk=' 8', spDef=' 7', speed=' 75', type='Electric Dragon'}
POJO.Pokemon{id=881, name='Arctozolt', total='505', hp='90', attack='10', defence=' 9', spAtk=' 9', spDef=' 8', speed=' 55', type='Electric Ice'}
POJO.Pokemon{id=882,
